CustomerID,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,jobs,Total_Trans_Ct,Total_Trans_Amt,Ocak_Trans_Ct,Subat_Trans_Ct,Mart_Trans_Ct,Nisan_Trans_Ct,Mayis_Trans_Ct,Haziran_Trans_Ct,Temmuz_Trans_Ct,Ocak_Trans_Amt,Subat_Trans_Amt,Mart_Trans_Amt,Nisan_Trans_Amt,Mayis_Trans_Amt,Haziran_Trans_Amt,Temmuz_Trans_Amt,credit_card_tran_ct,credit_card_tran_Amt,credit_card_tran_ct_1,credit_card_tran_ct_2,credit_card_tran_ct_3,credit_card_tran_ct_4,credit_card_tran_ct_5,credit_card_tran_ct_6,credit_card_tran_ct_7,credit_card_tran_Amt_1,credit_card_tran_Amt_2,credit_card_tran_Amt_3,credit_card_tran_Amt_4,credit_card_tran_Amt_5,credit_card_tran_Amt_6,credit_card_tran_Amt_7,expense_type_most_freq,expense_type_most_freq_counts_x,expense_type_amount,expense_type_amount_total_x,expense_description_most_freq,expense_description_most_freq_counts_x,expense_description_amount,expense_description_amount_total_x,expense_type_most_freq_Ocak,expense_type_most_freq_Ocak_counts_x,expense_type_amount_Ocak,expense_type_amount_Ocak_total_x,expense_description_most_freq_Ocak,expense_description_most_freq_Ocak_counts_x,expense_description_amount_Ocak,expense_description_amount_Ocak_total_x,expense_type_most_freq_Subat,expense_type_most_freq_Subat_counts_x,expense_type_amount_Subat,expense_type_amount_Subat_total_x,expense_description_most_freq_Subat,expense_description_most_freq_Subat_counts_x,expense_description_amount_Subat,expense_description_amount_Subat_total_x,expense_type_most_freq_Mart,expense_type_most_freq_Mart_counts_x,expense_type_amount_Mart,expense_type_amount_Mart_total_x,expense_description_most_freq_Mart,expense_description_most_freq_Mart_counts_x,expense_description_amount_Mart,expense_description_amount_Mart_total_x,expense_type_most_freq_Nisan,expense_type_most_freq_Nisan_counts_x,expense_type_amount_Nisan,expense_type_amount_Nisan_total_x,expense_description_most_freq_Nisan,expense_description_most_freq_Nisan_counts_x,expense_description_amount_Nisan,expense_description_amount_Nisan_total_x,expense_type_most_freq_Mayis,expense_type_most_freq_Mayis_counts_x,expense_type_amount_Mayis,expense_type_amount_Mayis_total_x,expense_description_most_freq_Mayis,expense_description_most_freq_Mayis_counts_x,expense_description_amount_Mayis,expense_description_amount_Mayis_total_x,expense_type_most_freq_Haziran,expense_type_most_freq_Haziran_counts_x,expense_type_amount_Haziran,expense_type_amount_Haziran_total_x,expense_description_most_freq_Haziran,expense_description_most_freq_Haziran_counts_x,expense_description_amount_Haziran,expense_description_amount_Haziran_total_x,expense_type_most_freq_Temmuz,expense_type_most_freq_Temmuz_counts_x,expense_type_amount_Temmuz,expense_type_amount_Temmuz_total_x,expense_description_most_freq_Temmuz,expense_description_most_freq_Temmuz_counts_x,expense_description_amount_Temmuz,expense_description_amount_Temmuz_total_x,TransactionType_most_freq,TransactionType_most_freq_counts_x,TransactionType_amount_most,TransactionType_amount_most_total_x,Transaction_Description_most_freq,Transaction_Description_most_freq_counts_x,Transaction_Description_amount_most,Transaction_Description_amount_most_total_x,TransactionType_most_freq_Ocak,TransactionType_most_freq_Ocak_counts_x,TransactionType_amount_most_Ocak,TransactionType_amount_most_Ocak_total_x,Transaction_Description_most_freq_Ocak,Transaction_Description_most_freq_Ocak_counts_x,Transaction_Description_amount_Ocak,Transaction_Description_amount_Ocak_total_x,TransactionType_most_freq_Subat,TransactionType_most_freq_Subat_counts_x,TransactionType_amount_Subat,TransactionType_amount_Subat_total_x,Transaction_Description_most_freq_Subat,Transaction_Description_most_freq_Subat_counts_x,Transaction_Description_amount_Subat,Transaction_Description_amount_Subat_total_x,TransactionType_most_freq_Mart,TransactionType_most_freq_Mart_counts_x,TransactionType_amount_Mart,TransactionType_amount_Mart_total_x,Transaciton_Description_most_freq_Mart,Transaciton_Description_most_freq_Mart_counts_x,Transaction_Description_amount_Mart,Transaction_Description_amount_Mart_total_x,TransactionType_most_freq_Nisan,TransactionType_most_freq_Nisan_counts_x,TransactionType_amount_Nisan,TransactionType_amount_Nisan_total_x,Transaction_Description_most_freq_Nisan,Transaction_Description_most_freq_Nisan_counts_x,Transaction_Description_amount_Nisan,Transaction_Description_amount_Nisan_total_x,TransactionType_most_freq_Mayis,TransactionType_most_freq_Mayis_counts_x,TransactionType_amount_Mayis,TransactionType_amount_Mayis_total_x,Transaction_Description_most_freq_Mayis,Transaction_Description_most_freq_Mayis_counts_x,Transaction_Description_amount_Mayis,Transaction_Description_amount_Mayis_total_x,TransactionType_most_freq_Haziran,TransactionType_most_freq_Haziran_counts_x,TransactionType_amount_Haziran,TransactionType_amount_Haziran_total_x,Transaction_Description_most_freq_Haziran,Transaction_Description_most_freq_Haziran_counts_x,Transaction_Description_amount_Haziran,Transaction_Description_amount_Haziran_total_x,TransactionType_most_freq_Temmuz,TransactionType_most_freq_Temmuz_counts_x,TransactionType_amount_Temmuz,TransactionType_amount_Temmuz_total_x,Transaction_Description_most_freq_Temmuz,Transaction_Description_most_freq_Temmuz_counts_x,Transaction_Description_amount_Temmuz,Transaction_Description_amount_Temmuz_total_x,Guncel_hesap_bakiyesi,ocak_to_subat_tran_ct_degisim,subat_to_mart_tran_ct_degisim,mart_to_nisan_tran_ct_degisim,nisan_to_mayis_tran_ct_degisim,mayis_to_haziran_tran_ct_degisim,haziran_to_temmuz_tran_ct_degisim,ocak_to_subat_tran_amt_degisim,subat_to_mart_tran_amt_degisim,mart_to_nisan_tran_amt_degisim,nisan_to_mayis_tran_amt_degisim,mayis_to_haziran_tran_amt_degisim,haziran_to_temmuz_tran_amt_degisim,credit_cart_tran_ct_degisim_1to2,credit_cart_tran_ct_degisim_2to3,credit_cart_tran_ct_degisim_3to4,credit_cart_tran_ct_degisim_4to5,credit_cart_tran_ct_degisim_5to6,credit_cart_tran_ct_degisim_6to7,credit_cart_tran_Amt_degisim_1to2,credit_cart_tran_Amt_degisim_2to3,credit_cart_tran_Amt_degisim_3to4,credit_cart_tran_Amt_degisim_4to5,credit_cart_tran_Amt_degisim_5to6,credit_cart_tran_Amt_degisim_6to7
709831983,57,M,2,Uneducated,Single,$120K +,Blue,46,3,2,3,34516.0,1244,33272.0,0.606,0.8,0.018006118,unknown,144,216691.44,8,23,24,25,24,27,13,4708.24,34993.71,37649.33,38440.5,37580.65,35654.89,27664.12,117,7457.99,7,20,28,20,17,12,13,339.14,1290.7,1663.06,1046.96,1025.77,1530.57,561.79,Clothing,18,Restaurant,1883.14,Dinner,8,Dinner,851.01,Entertainment,2.0,Restaurant,269.13,Cinema ticket,1.0,Dinner,261.29,Health,4,Restaurant,655.9,Farmer's market,2,Lunch,264.54,Technology,6,Transportation,535.6,Doctor appointment,4,Doctor appointment,295.47,Miscellaneous,5,Miscellaneous,294.01,Gifts,2,Donations,213.54,Clothing,3,Entertainment,425.58,Dinner,2,Sport event ticket,378.83,Clothing,3,Clothing,662.34,Cinema ticket,2,Footwear store,555.43,Clothing,4.0,Restaurant,283.47,Dental care,2.0,Cafe,278.22,Purchase,30,IncomingTransfer,100384.65,Branch Withdrawal,10,Salary,94800.0,OutgoingTransfer,3.0,OutgoingTransfer,1657.35,Peer-to-Peer Transfer,2.0,Cash Deposit,946.05,Withdrawal,7,IncomingTransfer,16661.86,ATM Withdrawal,3,Salary,15800.0,Purchase,9,IncomingTransfer,17249.02,Peer-to-Peer Transfer,3,Salary,15800.0,Purchase,9,IncomingTransfer,15800.0,Travel,3,Salary,15800.0,Payment,5,IncomingTransfer,15800.0,Mobile App Withdrawal,3,Salary,15800.0,IncomingTransfer,7,IncomingTransfer,19073.77,Freelance Payment,6,Salary,15800.0,Withdrawal,3,IncomingTransfer,15800.0,Mobile App Withdrawal,2,Salary,15800.0,19492.13756,1.875,0.043478261,0.041666667,-0.04,0.125,-0.518518519,6.432439723,0.075888495,0.021014185,-0.022368335,-0.051243393,-0.22411428,1.857142857,0.4,-0.285714286,-0.15,-0.294117647,0.083333333,2.805802913,0.288494615,-0.370461679,-0.020239551,0.492118116,-0.632953736
766131033,43,F,4,Graduate,Married,Less than $40K,Blue,29,6,3,3,3767.0,976,2791.0,1.021,0.818,0.117825192,housemaid,78,29296.84,4,18,12,14,13,10,7,533.21,5175.61,4971.17,4798.74,4989.84,4529.03,4299.24,93,5326.17,3,11,23,16,20,16,4,760.18,705.28,834.32,527.38,871.48,812.97,814.56,Transportation,20,Groceries,1400.78,Car rental,7,Hobbies,706.23,Clothing,1.0,Miscellaneous,629.43,Hobbies,1.0,Hobbies,629.43,Groceries,3,Entertainment,310.71,Organic food store,2,Theater ticket,267.7,Transportation,7,Miscellaneous,447.39,Car rental,4,Home supplies,311.14,Clothing,3,Technology,95.13,Doctor appointment,2,Online tech shopping,95.13,Transportation,6,Restaurant,225.25,Amusement park,2,Supermarket shopping,219.73,Entertainment,3,Groceries,310.6,Farmer's market,2,Farmer's market,291.61,Transportation,2.0,Groceries,563.22,Car rental,1.0,Grocery store shopping,563.22,Payment,17,IncomingTransfer,11391.78,Freelance Payment,8,Salary,10500.0,Deposit,1.0,Deposit,206.68,Branch Withdrawal,1.0,Mobile Deposit,206.68,Payment,4,Payment,2085.15,Branch Withdrawal,2,Salary,1750.0,IncomingTransfer,4,Payment,2143.31,Freelance Payment,3,Salary,1750.0,Purchase,4,IncomingTransfer,1750.0,Direct Deposit,2,Salary,1750.0,Deposit,3,Payment,1885.71,Direct Deposit,2,Salary,1750.0,Purchase,3,IncomingTransfer,1981.95,ATM Withdrawal,1,Salary,1750.0,IncomingTransfer,3,IncomingTransfer,1931.47,Freelance Payment,2,Salary,1750.0,-1367.317611,3.5,-0.333333333,0.166666667,-0.071428571,-0.230769231,-0.3,8.706513381,-0.039500658,-0.034685999,0.039822954,-0.092349654,-0.050737134,2.666666667,1.090909091,-0.304347826,0.25,-0.2,-0.75,-0.072219737,0.182962795,-0.367892415,0.652470704,-0.067138661,0.001955792
720067083,30,F,0,High School,Single,Less than $40K,Blue,36,5,1,1,1536.0,801,735.0,0.944,0.897,0.267331272,blue-collar,92,39089.45,5,15,14,13,10,21,14,616.22,6560.25,6431.9,6330.66,6326.88,7088.89,5734.65,91,4927.45,4,11,12,18,17,16,13,307.77,615.81,985.75,645.24,644.54,1168.03,560.31,Technology,16,Groceries,1200.1,Software purchase,6,Farmer's market,780.29,Miscellaneous,2.0,Restaurant,147.35,Dinner,1.0,Dinner,147.35,Restaurant,4,Clothing,164.52,Amusement park,1,Retail store shopping,164.52,Groceries,4,Groceries,331.04,Boutique shopping,1,Farmer's market,253.65,Technology,4,Entertainment,193.39,Software purchase,2,Theater ticket,168.35,Technology,4,Groceries,328.66,Bus ticket,1,Supermarket shopping,304.26,Technology,4,Groceries,493.49,Donations,2,Farmer's market,493.49,Entertainment,3.0,Restaurant,173.39,Cafe,1.0,Cafe,173.39,Payment,23,IncomingTransfer,16275.99,Credit Card Payment,6,Salary,15600.0,Payment,2.0,Payment,208.61,Bank Transfer,1.0,Bank Transfer,200.76,Deposit,4,IncomingTransfer,2721.09,Direct Deposit,3,Salary,2600.0,Payment,4,IncomingTransfer,2847.45,Direct Deposit,2,Salary,2600.0,Payment,4,IncomingTransfer,2688.7,Branch Withdrawal,2,Salary,2600.0,Payment,3,Payment,2829.16,Branch Withdrawal,1,Salary,2600.0,Purchase,8,IncomingTransfer,2664.83,Bill Payment,2,Salary,2600.0,Deposit,4,IncomingTransfer,2753.92,Mobile Deposit,2,Salary,2600.0,-1101.746763,2.0,-0.066666667,-0.071428571,-0.230769231,1.1,-0.333333333,9.645954367,-0.019564803,-0.015740294,-0.000597094,0.120440091,-0.191036961,1.75,0.090909091,0.5,-0.055555556,-0.058823529,-0.1875,1.000877278,0.60073724,-0.345432412,-0.001084868,0.812191641,-0.520294855
716790633,43,M,3,Graduate,Married,$60K - $80K,Blue,36,4,2,3,17239.0,0,17239.0,0.393,0.357,0.220615175,management,50,57974.8,1,13,6,7,12,8,3,372.0,10878.54,9438.15,8793.78,9586.89,10584.98,8320.46,73,45638.22,6,23,6,12,18,8,0,4556.05,13682.13,6566.85,7269.5,8588.89,4974.8,0.0,Clothing,14,Clothing,14191.6,Electronics shopping,5,Retail store shopping,3614.73,Entertainment,2.0,Groceries,1569.69,Cinema ticket,1.0,Supermarket shopping,1569.69,Technology,6,Health,3298.48,Boutique shopping,2,Optometrist visit,3127.1,Clothing,3,Clothing,5898.72,Donations,1,Retail store shopping,3614.73,Clothing,3,Restaurant,3200.45,Dental care,2,Lunch,1933.53,Entertainment,4,Groceries,2378.47,Amusement park,2,Grocery store shopping,2106.89,Health,3,Clothing,2713.25,Doctor appointment,2,Footwear store,2713.25,,,,,,,,,IncomingTransfer,11,IncomingTransfer,33206.62,Rent Payment,6,Salary,31800.0,OnlineShopping,1.0,OnlineShopping,372.0,Best Buy,1.0,Best Buy,372.0,Deposit,2,IncomingTransfer,5300.0,Best Buy Return,2,Salary,5300.0,IncomingTransfer,3,IncomingTransfer,5783.73,Freelance Payment,2,Salary,5300.0,Payment,2,IncomingTransfer,5300.0,ATM Withdrawal,1,Salary,5300.0,IncomingTransfer,3,IncomingTransfer,5841.7,Freelance Payment,2,Salary,5300.0,IncomingTransfer,2,IncomingTransfer,5681.19,Check Deposit,1,Salary,5300.0,IncomingTransfer,1,IncomingTransfer,5300.0,ATM Withdrawal,1,Salary,5300.0,12430.56,12.0,-0.538461538,0.166666667,0.714285714,-0.333333333,-0.625,28.2433871,-0.132406555,-0.068272914,0.090189884,0.104109883,-0.213937107,2.833333333,-0.739130435,1.0,0.5,-0.555555556,-1.0,2.003068447,-0.520041836,0.106999551,0.181496664,-0.420786621,-1.0
820085808,54,F,3,Graduate,Married,Less than $40K,Blue,49,1,1,2,2598.0,1343,1255.0,0.637,0.72,0.242212279,engineer,104,39683.89,4,18,20,17,15,18,12,209.9,6948.12,6480.03,6990.3,6602.71,6347.48,6105.35,85,7551.21,5,17,18,7,14,10,14,271.72,1049.07,1741.3,1274.98,694.7,1655.31,864.13,Groceries,15,Groceries,1480.14,Grocery store shopping,7,Farmer's market,782.13,Clothing,2.0,Restaurant,220.53,Cafe,1.0,Dinner,200.81,Entertainment,3,Groceries,291.32,Cinema ticket,2,Cinema ticket,225.11,Groceries,4,Health,586.08,Cinema ticket,2,Breakfast,355.27,Groceries,3,Entertainment,680.04,Boutique shopping,1,Theater ticket,623.52,Groceries,3,Groceries,207.48,Grocery store shopping,2,Farmer's market,109.63,Transportation,4,Transportation,787.28,Gas station,2,Hardware purchase,642.95,Health,3.0,Health,382.53,Cafe,2.0,Other expenses,291.74,Payment,24,Payment,17392.08,Cash Deposit,8,Salary,13500.0,Purchase,2.0,Withdrawal,107.71,Check Deposit,1.0,Mobile App Withdrawal,107.71,Purchase,5,Payment,3171.27,Entertainment,2,Salary,2250.0,Payment,6,Payment,2687.32,Bill Payment,2,Salary,2250.0,Deposit,5,Payment,3118.56,Cash Deposit,3,Salary,2250.0,Payment,4,Payment,3048.28,ATM Withdrawal,1,Salary,2250.0,Deposit,4,Payment,2621.02,Mobile Deposit,2,Salary,2250.0,Deposit,3,Payment,2745.63,Cash Deposit,1,Salary,2250.0,-3387.132904,3.5,0.111111111,-0.15,-0.117647059,0.2,-0.333333333,32.10204859,-0.067369303,0.078745006,-0.055446833,-0.03865534,-0.038145847,2.4,0.058823529,-0.611111111,1.0,-0.285714286,0.4,2.860849404,0.659851106,-0.26779992,-0.455128708,1.382769541,-0.477964853
714499908,45,F,3,Unknown,Married,$40K - $60K,Blue,31,5,5,3,2016.0,1303,713.0,0.599,0.615,0.29453497,sales,81,56619.42,6,14,8,12,12,19,10,1102.24,9739.75,7783.19,10378.21,9012.24,10345.18,8258.61,68,7125.39,7,10,10,9,9,14,9,832.05,383.41,1154.24,1704.33,662.15,1154.52,1234.69,Entertainment,12,Clothing,1884.33,Farmer's market,4,Pet supplies,996.83,Entertainment,2.0,Clothing,298.44,Boutique shopping,1.0,Boutique shopping,298.44,Clothing,2,Transportation,118.27,Amusement park,1,Car rental,108.56,Entertainment,4,Miscellaneous,826.16,Pet supplies,2,Pet supplies,747.21,Clothing,3,Clothing,995.8,Boutique shopping,1,Online clothing shopping,770.68,Restaurant,3,Restaurant,346.22,Lunch,2,Lunch,181.07,Groceries,5,Restaurant,305.04,Farmer's market,2,Breakfast,305.04,Clothing,3.0,Clothing,488.74,Amusement park,1.0,Bus ticket,442.81,Payment,17,IncomingTransfer,23783.41,Credit Card Payment,6,Salary,23100.0,Deposit,1.0,Withdrawal,318.17,Bank Transfer,1.0,Mobile App Withdrawal,318.17,Deposit,5,Payment,3900.0,Cash Deposit,2,Salary,3850.0,IncomingTransfer,2,IncomingTransfer,4182.03,Best Buy Return,1,Salary,3850.0,Payment,4,Payment,4439.29,Mortgage Payment,2,Salary,3850.0,Payment,3,IncomingTransfer,4058.27,Bill Payment,1,Salary,3850.0,Purchase,5,IncomingTransfer,3850.0,Check Deposit,3,Salary,3850.0,Deposit,3,IncomingTransfer,3850.0,AliExpress,2,Salary,3850.0,393.5269074,1.333333333,-0.428571429,0.5,0.0,0.583333333,-0.473684211,7.836324213,-0.200884006,0.33341342,-0.131619036,0.147903296,-0.201694896,0.428571429,0.0,-0.1,0.0,0.555555556,-0.357142857,-0.539198365,2.010458778,0.476581993,-0.611489559,0.743592842,0.069440114
716966808,47,M,1,Graduate,Married,$80K - $120K,Blue,37,6,3,3,11722.0,1667,10055.0,0.566,0.25,0.070707928,management,53,92732.46,3,9,8,8,5,10,10,1351.99,15185.54,13901.31,14464.72,13750.45,18099.3,15979.15,93,9946.06,4,14,8,21,19,18,9,300.77,2565.38,546.95,1342.07,2280.83,1661.83,1248.23,Restaurant,17,Restaurant,2448.62,Farmer's market,6,Fast food,1176.74,Entertainment,2.0,Miscellaneous,184.58,Hardware purchase,1.0,Hobbies,184.58,Restaurant,3,Restaurant,1196.26,Breakfast,1,Fast food,1120.4,Groceries,3,Groceries,260.0,Grocery store shopping,3,Grocery store shopping,260.0,Groceries,5,Groceries,410.65,Farmer's market,4,Farmer's market,376.93,Entertainment,4,Miscellaneous,650.58,Lunch,3,Other expenses,516.56,Transportation,5,Restaurant,724.3,Bus ticket,2,Lunch,365.8,Health,2.0,Technology,566.2,Bus ticket,1.0,Electronics shopping,566.2,Payment,16,IncomingTransfer,46500.0,Credit Card Payment,6,Salary,46500.0,OutgoingTransfer,2.0,Withdrawal,698.69,Bank Transfer,1.0,Branch Withdrawal,698.69,Payment,5,IncomingTransfer,7750.0,Bank Transfer,1,Salary,7750.0,Deposit,2,IncomingTransfer,7750.0,Branch Withdrawal,1,Salary,7750.0,Payment,3,IncomingTransfer,7750.0,Amazon Return,1,Salary,7750.0,Payment,2,IncomingTransfer,7750.0,Credit Card Payment,1,Salary,7750.0,OnlineShopping,3,IncomingTransfer,7750.0,Home Improvement,2,Salary,7750.0,Deposit,3,IncomingTransfer,7750.0,Direct Deposit,2,Salary,7750.0,9842.407194,2.0,-0.111111111,0.0,-0.375,1.0,0.0,10.23199136,-0.084569268,0.040529274,-0.049380147,0.316269649,-0.117139889,2.5,-0.428571429,1.625,-0.095238095,-0.052631579,-0.5,7.529374605,-0.786795718,1.453734345,0.699486614,-0.271392432,-0.248882256
715485483,39,F,5,Graduate,Married,Less than $40K,Blue,36,3,3,3,3664.0,0,3664.0,0.419,0.913,0.238482305,housemaid,56,28453.19,3,6,5,14,11,9,8,491.43,4121.42,4006.98,4748.99,4981.85,5013.54,5088.98,79,10485.59,3,18,17,22,10,9,0,432.56,3036.7,1869.94,2135.1,1308.19,1703.1,0.0,Miscellaneous,15,Miscellaneous,2130.27,Cinema ticket,5,Dental care,1054.58,Entertainment,2.0,Entertainment,383.12,Amusement park,1.0,Amusement park,331.33,Transportation,4,Health,1195.82,Fast food,2,Dental care,1017.88,Miscellaneous,5,Groceries,832.14,Fast food,2,Supermarket shopping,728.92,Technology,5,Technology,999.24,Dental care,2,Home supplies,540.43,Transportation,4,Transportation,687.57,Flight ticket,2,Gas station,537.41,Entertainment,3,Entertainment,1079.36,Cinema ticket,1,Theater ticket,686.74,,,,,,,,,Deposit,13,IncomingTransfer,15981.62,Cash Deposit,6,Salary,15900.0,OnlineShopping,1.0,Return,172.54,AliExpress,1.0,Walmart Return,172.54,Deposit,1,IncomingTransfer,2650.0,Cash Deposit,1,Salary,2650.0,Deposit,1,IncomingTransfer,2650.0,Branch Withdrawal,1,Salary,2650.0,Deposit,3,IncomingTransfer,2731.62,Cash Deposit,2,Salary,2650.0,Deposit,3,IncomingTransfer,2650.0,Cash Deposit,2,Salary,2650.0,Payment,2,IncomingTransfer,2650.0,ATM Withdrawal,1,Salary,2650.0,Deposit,4,IncomingTransfer,2650.0,Bank Transfer,1,Salary,2650.0,7369.31,1.0,-0.166666667,1.8,-0.214285714,-0.181818182,-0.111111111,7.386586086,-0.027767129,0.185179362,0.049033584,0.006361091,0.015047252,5.0,-0.055555556,0.294117647,-0.545454545,-0.1,-1.0,6.020297762,-0.384219712,0.141801341,-0.387293335,0.30187511,-1.0
778888083,45,F,2,Graduate,Married,$40K - $60K,Blue,26,6,2,4,4307.0,0,4307.0,0.743,0.59,0.203858641,admin.,74,49924.22,2,14,11,10,14,12,11,353.9,8093.95,8214.87,8314.63,8500.01,8131.55,8315.31,91,10536.23,6,10,26,19,12,18,0,1600.02,528.18,3429.32,1952.48,1680.48,1345.75,0.0,Groceries,18,Restaurant,2619.69,Organic food store,10,Brunch,1496.21,Miscellaneous,2.0,Transportation,893.61,Breakfast,1.0,Bus ticket,880.33,Clothing,3,Entertainment,133.89,Thrift store,2,Gadget store,127.24,Groceries,7,Miscellaneous,1267.73,Dinner,3,Donations,765.93,Clothing,5,Health,857.56,Organic food store,3,Doctor appointment,857.56,Clothing,4,Restaurant,788.68,Brunch,2,Brunch,788.68,Groceries,5,Groceries,389.6,Organic food store,3,Doctor appointment,271.27,,,,,,,,,Deposit,16,IncomingTransfer,25113.06,Cash Deposit,7,Salary,24900.0,Deposit,1.0,OutgoingTransfer,251.24,Mobile Deposit,1.0,Wire Transfer,251.24,Deposit,3,IncomingTransfer,4150.0,Mobile App Withdrawal,2,Salary,4150.0,Deposit,3,IncomingTransfer,4150.0,Cash Deposit,2,Salary,4150.0,OutgoingTransfer,3,IncomingTransfer,4150.0,Cash Deposit,2,Salary,4150.0,Deposit,3,IncomingTransfer,4150.0,Bill Payment,2,Salary,4150.0,Purchase,4,IncomingTransfer,4363.06,Check Deposit,2,Salary,4150.0,Withdrawal,4,IncomingTransfer,4150.0,Branch Withdrawal,2,Salary,4150.0,8546.3,6.0,-0.214285714,-0.090909091,0.4,-0.142857143,-0.083333333,21.87072619,0.014939554,0.012143832,0.02229564,-0.043348184,0.022598398,0.666666667,1.6,-0.269230769,-0.368421053,0.5,-1.0,-0.669891626,5.492710818,-0.430650975,-0.139310006,-0.199187137,-1.0
715705683,56,F,1,Graduate,Single,Less than $40K,Blue,36,4,3,2,1936.0,1101,835.0,0.984,0.892,0.250521264,engineer,88,37315.15,7,17,18,10,17,11,8,643.37,6381.62,6836.05,5824.08,6268.85,5741.57,5619.61,91,5820.11,3,7,16,13,26,20,6,518.74,521.09,1044.99,1187.19,1216.65,1073.94,257.51,Entertainment,19,Entertainment,1429.67,Cinema ticket,6,Boutique shopping,523.78,Clothing,2.0,Clothing,477.49,Boutique shopping,1.0,Boutique shopping,391.14,Technology,3,Technology,413.53,Gadget store,1,Hardware purchase,311.81,Entertainment,6,Entertainment,531.54,Amusement park,2,Concert ticket,378.06,Entertainment,4,Entertainment,455.61,Cinema ticket,2,Home supplies,320.45,Clothing,6,Restaurant,343.73,Fast food,3,Therapy session,211.71,Entertainment,7,Entertainment,352.7,Cinema ticket,3,Organic food store,280.07,Health,2.0,Groceries,109.17,Amusement park,1.0,Farmer's market,109.17,Payment,23,Payment,16156.47,Clothing,7,Salary,14100.0,Payment,2.0,OutgoingTransfer,243.75,Mobile App Withdrawal,2.0,Bank Transfer,243.75,Payment,5,Payment,3076.51,Travel,2,Salary,2350.0,Purchase,5,Payment,3064.47,Mobile App Withdrawal,3,Salary,2350.0,OutgoingTransfer,2,Payment,2500.0,Bank Transfer,2,Salary,2350.0,Payment,6,Payment,2584.98,Mortgage Payment,3,Salary,2350.0,OnlineShopping,2,IncomingTransfer,2350.0,AliExpress,1,Salary,2350.0,Payment,2,Payment,2800.0,ATM Withdrawal,1,Salary,2350.0,-5462.769955,1.428571429,0.058823529,-0.444444444,0.7,-0.352941176,-0.272727273,8.919051246,0.071209191,-0.148034318,0.076367426,-0.084111121,-0.021241577,1.333333333,1.285714286,-0.1875,1.0,-0.230769231,-0.7,0.004530208,1.005392543,0.136077857,0.024814899,-0.117297497,-0.760219379
